"contrast","estimate","SE","df","t.ratio","p.value","Protein","p_adj_FDR"
"draw 1 - draw 4",-75.6183333333334,74.0507268117304,82,-1.02116936037088,0.844910302321116,"Flt3.ligand",1
"draw 1 - draw 5",-152.040384615385,77.4768289907827,82,-1.96239813368553,0.293584231176069,"Flt3.ligand",1
"draw 2 - draw 3",1.36677631578944,76.3388305716651,82,0.0179040771983838,0.999999976155386,"Flt3.ligand",1
"draw 2 - draw 4",-45.6828070175439,77.7079229503337,82,-0.587878369194627,0.976531992639477,"Flt3.ligand",1
"draw 2 - draw 5",-122.104858299595,80.9794429369359,82,-1.50785006504288,0.560422809410026,"Flt3.ligand",1
"draw 3 - draw 4",-47.0495833333334,80.8580937344773,82,-0.581878463371092,0.977400348374748,"Flt3.ligand",1
"draw 3 - draw 5",-123.471634615385,84.0070247746876,82,-1.46977749713841,0.584838548234826,"Flt3.ligand",1
"draw 4 - draw 5",-76.4220512820514,85.2530612218739,82,-0.896414160227754,0.897442903642968,"Flt3.ligand",1
"draw 1 - draw 2",37.6771929824561,557.850232224417,82,0.0675399790230775,0.999995181354646,"HB.EGF",1
"draw 1 - draw 3",-1741.21458333333,586.31390663054,82,-2.96976510985359,0.0311053082209685,"HB.EGF",0.719977870226609
"draw 1 - draw 4",-1095.22,597.925210199989,82,-1.83170065639761,0.3627078564909,"HB.EGF",1
"draw 1 - draw 5",-608.694871794873,625.589393304968,82,-0.972994232813247,0.866562461696887,"HB.EGF",1
"draw 2 - draw 3",-1778.89177631579,616.400584858994,82,-2.88593460164014,0.0389218551454599,"HB.EGF",0.819802909774677
"draw 2 - draw 4",-1132.89719298246,627.455369646993,82,-1.80554227087072,0.377466803823977,"HB.EGF",1
"draw 2 - draw 5",-646.372064777329,653.871373376922,82,-0.988530911575372,0.859762142864931,"HB.EGF",1
"draw 3 - draw 4",645.994583333333,652.891534953834,82,0.989436297989391,0.859360438418655,"HB.EGF",1
"draw 3 - draw 5",1132.51971153846,678.317689904481,82,1.66960073191949,0.458265952409471,"HB.EGF",1
"draw 4 - draw 5",486.525128205128,688.378855225584,82,0.706769425748402,0.954401615099407,"HB.EGF",1
"draw 1 - draw 2",17.9252192982456,25.4067335761685,82,0.705530258130446,0.95468347988258,"NKG2D",1
"draw 1 - draw 3",8.00416666666667,26.7030832959697,82,0.299746908548001,0.998206717092164,"NKG2D",1
"draw 1 - draw 4",2.94416666666666,27.2319085598486,82,0.108114591388119,0.999968471398123,"NKG2D",1
"draw 1 - draw 5",7.49647435897421,28.4918462441047,82,0.263109462782719,0.998924704638156,"NKG2D",1
"draw 2 - draw 3",-9.92105263157894,28.0733511094188,82,-0.353397518981991,0.996593507738661,"NKG2D",1
"draw 2 - draw 4",-14.981052631579,28.5768302793219,82,-0.524237729837351,0.984651468336907,"NKG2D",1
"draw 2 - draw 5",-10.4287449392714,29.7799208763038,82,-0.350193843112917,0.996711777127692,"NKG2D",1
"draw 3 - draw 4",-5.06000000000002,29.7352951105964,82,-0.170168144663776,0.999808125743724,"NKG2D",1
"draw 3 - draw 5",-0.507692307692462,30.8933040301617,82,-0.0164337329279119,0.999999983074631,"NKG2D",1
"draw 4 - draw 5",4.55230769230756,31.3515297904339,82,0.145202091340901,0.999897890781914,"NKG2D",1
"draw 1 - draw 2",374.378070175439,423.674112111908,82,0.883646320303261,0.902154886623276,"TNF.b",1
"draw 1 - draw 3",424.170833333334,445.291602407413,82,0.952568678681807,0.875231924461744,"TNF.b",1
"draw 1 - draw 4",451.563333333334,454.11011398288,82,0.994391711236711,0.857151306473748,"TNF.b",1
"draw 1 - draw 5",763.937179487181,475.120409465894,82,1.6078812113038,0.496735385698494,"TNF.b",1
"draw 2 - draw 3",49.7927631578948,468.14172587874,82,0.106362582964443,0.999970460525968,"TNF.b",1
"draw 2 - draw 4",77.185263157895,476.537574547599,82,0.161970990915398,0.999842300658226,"TNF.b",1
"draw 2 - draw 5",389.559109311742,496.599907194115,82,0.784452642194048,0.934431115553063,"TNF.b",1
"draw 3 - draw 4",27.3925000000001,495.855742990294,82,0.0552428813969315,0.999997841721952,"TNF.b",1
"draw 3 - draw 5",339.766346153847,515.166308803236,82,0.659527496941999,0.964361407594377,"TNF.b",1
"draw 4 - draw 5",312.373846153847,522.807526890092,82,0.597493016238683,0.975093598816688,"TNF.b",1
"draw 1 - draw 2",110.262938596491,51.0253254539193,82,2.16094532696453,0.205048237823927,"CNTFR.alpha",1
"draw 1 - draw 3",75.2333333333333,53.6288347226983,82,1.40285228501322,0.627608496272651,"CNTFR.alpha",1
"draw 1 - draw 4",-57.6791666666667,54.6908949484562,82,-1.0546392908916,0.82890916389799,"CNTFR.alpha",1
"draw 1 - draw 5",-106.702243589744,57.2212765182904,82,-1.86473022068351,0.344491448156274,"CNTFR.alpha",1
"draw 2 - draw 3",-35.0296052631579,56.3807965571725,82,-0.621303837515605,0.97127689460878,"CNTFR.alpha",1
"draw 2 - draw 4",-167.942105263158,57.3919532423306,82,-2.92623086992775,0.0349723445960211,"CNTFR.alpha",0.773073696514699
"draw 2 - draw 5",-216.965182186235,59.8081666086617,82,-3.62768488801683,0.00440338088027847,"CNTFR.alpha",0.225691928507832
"draw 3 - draw 4",-132.9125,59.7185429578282,82,-2.2256487418633,0.180687617272084,"CNTFR.alpha",1
"draw 3 - draw 5",-181.935576923077,62.0442170482112,82,-2.93235349850099,0.0344041237699579,"CNTFR.alpha",0.766112446836177
"draw 4 - draw 5",-49.0230769230768,62.964489560975,82,-0.778582932457552,0.936100834704096,"CNTFR.alpha",1
"draw 1 - draw 2",-392.67302631579,184.3745096506,82,-2.12975767127422,0.217579192692198,"TGF.b1",1
"draw 1 - draw 3",-735.2,193.782009564255,82,-3.79395384356472,0.00255716011408824,"TGF.b1",0.156535469332041
"draw 1 - draw 4",-619.535833333334,197.619649630272,82,-3.13499105221787,0.0196504714000085,"TGF.b1",0.54516537168464
"draw 1 - draw 5",-489.739423076924,206.762910491752,82,-2.36860383669469,0.134474134714816,"TGF.b1",1
"draw 2 - draw 3",-342.526973684211,203.725926811124,82,-1.6813126294022,0.451071024764815,"TGF.b1",1
"draw 2 - draw 4",-226.862807017544,207.379632423924,82,-1.09394931587974,0.80916889593891,"TGF.b1",1
"draw 2 - draw 5",-97.066396761135,216.110358796867,82,-0.449151985594418,0.991434922584889,"TGF.b1",1
"draw 3 - draw 4",115.664166666667,215.786513401889,82,0.536012028014232,0.983325032541272,"TGF.b1",1
"draw 3 - draw 5",245.460576923076,224.190085867266,82,1.0948770369284,0.808691169467227,"TGF.b1",1
"draw 4 - draw 5",129.796410256409,227.515391326395,82,0.570495075079128,0.978987101935628,"TGF.b1",1
"draw 1 - draw 2",-89.972149122807,165.873634046385,82,-0.542413805786922,0.982571483092842,"Adrenomedullin",1
"draw 1 - draw 3",250.410416666667,174.337147798509,82,1.43635719540439,0.60624231098444,"Adrenomedullin",1
"draw 1 - draw 4",184.360833333334,177.789703713741,82,1.03696012469976,0.837456309285781,"Adrenomedullin",1
"draw 1 - draw 5",89.4926282051281,186.015493216866,82,0.48110308801425,0.988884851420713,"Adrenomedullin",1
"draw 2 - draw 3",340.382565789474,183.283252623522,82,1.85713948719933,0.348635230009869,"Adrenomedullin",1
"draw 2 - draw 4",274.332982456141,186.57033080412,82,1.47039982870676,0.584439511597725,"Adrenomedullin",1
"draw 2 - draw 5",179.464777327935,194.424981178996,82,0.923054106728766,0.887206024272633,"Adrenomedullin",1
"draw 3 - draw 4",-66.0495833333331,194.133631725993,82,-0.340227413179792,0.997060649350929,"Adrenomedullin",1
"draw 3 - draw 5",-160.917788461539,201.693956124664,82,-0.797831484658261,0.930525592245347,"Adrenomedullin",1
"draw 4 - draw 5",-94.8682051282055,204.685587136268,82,-0.463482585439921,0.990349194554672,"Adrenomedullin",1
"draw 1 - draw 2",-1320.28377192982,844.880866754128,82,-1.56268631931754,0.525368106871708,"GI24.ECD",1
"draw 1 - draw 3",-1703.18541666667,887.989953233056,82,-1.9180232957204,0.316145889254546,"GI24.ECD",1
"draw 1 - draw 4",-1542.84833333333,905.575619881939,82,-1.70372114648413,0.437413406077614,"GI24.ECD",1
"draw 1 - draw 5",-270.903205128207,947.473852865693,82,-0.285921563227147,0.998509522519197,"GI24.ECD",1
"draw 2 - draw 3",-382.901644736843,933.557127558767,82,-0.4101534158259,0.993947309848468,"GI24.ECD",1
"draw 2 - draw 4",-222.564561403509,950.29992986293,82,-0.2342045436493,0.999320168015278,"GI24.ECD",1
"draw 2 - draw 5",1049.38056680162,990.307757839497,82,1.05965096051655,0.826448191678102,"GI24.ECD",1
"draw 3 - draw 4",160.337083333334,988.823763232421,82,0.162149302327848,0.999841609545128,"GI24.ECD",1
"draw 3 - draw 5",1432.28221153846,1027.33243561796,82,1.39417598615673,0.633118661113687,"GI24.ECD",1
"draw 4 - draw 5",1271.94512820513,1042.57037151189,82,1.2200088962442,0.739801689367302,"GI24.ECD",1
"draw 1 - draw 2",-19.8293859649123,45.1060781636036,82,-0.439616716243638,0.99210732393879,"IFN.b",1
"draw 1 - draw 3",34.1104166666667,47.4075645633967,82,0.719514216366289,0.951436890985829,"IFN.b",1
"draw 1 - draw 4",-34.415,48.346419360134,82,-0.711841754890712,0.953236063561323,"IFN.b",1
"draw 1 - draw 5",-21.8698717948718,50.5832613176783,82,-0.432353929445599,0.992593580272284,"IFN.b",1
"draw 2 - draw 3",53.939802631579,49.8402821306987,82,1.08225315599398,0.815145690830133,"IFN.b",1
"draw 2 - draw 4",-14.5856140350877,50.7341385063445,82,-0.287491114750352,0.998477190423623,"IFN.b",1
"draw 2 - draw 5",-2.04048582995949,52.8700564645769,82,-0.0385943569272832,0.999999485447921,"IFN.b",1
"draw 3 - draw 4",-68.5254166666667,52.7908297009287,82,-1.2980553072357,0.693142363176575,"IFN.b",1
"draw 3 - draw 5",-55.9802884615384,54.8467114884663,82,-1.02066809371626,0.84514409522801,"IFN.b",1
"draw 4 - draw 5",12.5451282051283,55.660226807051,82,0.225387658742688,0.999415750858141,"IFN.b",1
"draw 1 - draw 2",-866.616447368422,795.640468332902,82,-1.08920609478831,0.811603038876078,"EFNB2.ECD",1
"draw 1 - draw 3",247.843749999999,836.237119417296,82,0.296379751920963,0.998284276383098,"EFNB2.ECD",1
"draw 1 - draw 4",-528.764166666668,852.797877979883,82,-0.620034571285766,0.971489667415543,"EFNB2.ECD",1
"draw 1 - draw 5",-1369.62211538462,892.254245173503,82,-1.53501327989567,0.543029146604126,"EFNB2.ECD",1
"draw 2 - draw 3",1114.46019736842,879.14859883143,82,1.26765850374984,0.711587141609237,"EFNB2.ECD",1
"draw 2 - draw 4",337.852280701754,894.915615923044,82,0.377524176235636,0.995601252015989,"EFNB2.ECD",1
"draw 2 - draw 5",-503.005668016195,932.591752572404,82,-0.539363195769998,0.982933445263487,"EFNB2.ECD",1
"draw 3 - draw 4",-776.607916666666,931.194246473451,82,-0.833991317716768,0.919272504496648,"EFNB2.ECD",1
"draw 3 - draw 5",-1617.46586538462,967.458599635356,82,-1.6718708852185,0.456868431248868,"EFNB2.ECD",1
"draw 4 - draw 5",-840.85794871795,981.808455251868,82,-0.856437876675487,0.911773010613453,"EFNB2.ECD",1
"draw 1 - draw 2",221.181140350877,195.946843302287,82,1.12878133999669,0.79087480543687,"HHLA2",1
"draw 1 - draw 3",187.747916666666,205.944808394861,82,0.911641901196628,0.891658203072913,"HHLA2",1
"draw 1 - draw 4",52.9916666666666,210.023319345705,82,0.252313251841529,0.999088161600535,"HHLA2",1
"draw 1 - draw 5",250.522435897436,219.740460325179,82,1.14008333070161,0.784786090953215,"HHLA2",1
"draw 2 - draw 3",-33.4332236842109,216.512859251108,82,-0.154416803694027,0.999869573441068,"HHLA2",1
"draw 2 - draw 4",-168.189473684211,220.395891035387,82,-0.763124361774993,0.940371156620213,"HHLA2",1
"draw 2 - draw 5",29.3412955465589,229.674604648002,82,0.127751588346162,0.999938673321839,"HHLA2",1
"draw 3 - draw 4",-134.75625,229.330432978153,82,-0.587607358735669,0.97657169736971,"HHLA2",1
"draw 3 - draw 5",62.7745192307698,238.261458748327,82,0.263469045982287,0.998918913858918,"HHLA2",1
"draw 4 - draw 5",197.53076923077,241.795478222966,82,0.816933263940617,0.924708198099239,"HHLA2",1
"draw 1 - draw 2",523.327192982456,695.500224288175,82,0.752447195136518,0.943213648852208,"UCRP",1
"draw 1 - draw 3",1229.85416666667,730.987333175063,82,1.68245619431566,0.450370527297502,"UCRP",1
"draw 1 - draw 4",1262.25,745.46373520976,82,1.69324132131636,0.443782358858193,"UCRP",1
"draw 1 - draw 5",667.885897435898,779.954077675947,82,0.856314386388001,0.911815347060133,"UCRP",1
"draw 2 - draw 3",706.526973684211,768.497923378703,82,0.919360940596903,0.888657740037785,"UCRP",1
"draw 2 - draw 4",738.922807017545,782.280485176433,82,0.944575278329857,0.878539872481648,"UCRP",1
"draw 2 - draw 5",144.558704453442,815.214659006035,82,0.177325938458587,0.999774022360608,"UCRP",1
"draw 3 - draw 4",32.3958333333337,813.993044666455,82,0.0397986611133862,0.999999418181019,"UCRP",1
"draw 3 - draw 5",-561.968269230769,845.693123736864,82,-0.664506135213208,0.963386745694162,"UCRP",1
"draw 4 - draw 5",-594.364102564103,858.236889667597,82,-0.692540847078136,0.95757047366172,"UCRP",1
"draw 1 - draw 2",-255.791666666667,62.9686719858208,82,-4.06220519823359,0.00102558384414553,"MOCS3",0.0886104441341736
"draw 1 - draw 3",-359.335416666667,66.181576944278,82,-5.42953844948741,5.5214211829302e-06,"MOCS3",0.00287875476847947
"draw 1 - draw 4",-272.318333333334,67.4922304558432,82,-4.03481010323844,0.00112811603343765,"MOCS3",0.0917049162665448
"draw 1 - draw 5",-255.891666666667,70.6148909318405,82,-3.62376353329867,0.00445919369351089,"MOCS3",0.226251706865385
"draw 2 - draw 3",-103.54375,69.5776823200095,82,-1.48817475011269,0.57303969927109,"MOCS3",1
"draw 2 - draw 4",-16.5266666666667,70.8255174502624,82,-0.233343394607355,0.999329980356503,"MOCS3",1
"draw 2 - draw 5",-0.100000000000239,73.8072867101109,82,-0.0013548797748521,0.999999999999274,"MOCS3",1
"draw 3 - draw 4",87.0170833333333,73.6966851172488,82,1.18074623295325,0.762301701882203,"MOCS3",1
"draw 3 - draw 5",103.44375,76.5667228414669,82,1.35102752424421,0.660328513785734,"MOCS3",1
"draw 4 - draw 5",16.4266666666665,77.7024008107553,82,0.211404879325077,0.999546444733491,"MOCS3",1
"draw 1 - draw 2",-7.29824561403508,49.1937153427755,82,-0.148357276192331,0.999888772449447,"NF.ATc1",1
"draw 1 - draw 3",-6.92916666666664,51.7037687862613,82,-0.134016665116061,0.999925788471125,"NF.ATc1",1
"draw 1 - draw 4",-16.4466666666666,52.7277051934872,82,-0.311916981903814,0.997904840630129,"NF.ATc1",1
"draw 1 - draw 5",44.1410256410259,55.1672559371164,82,0.800130890891891,0.929840358843635,"NF.ATc1",1
"draw 2 - draw 3",0.369078947368441,54.3569459275138,82,0.00678991324973659,0.999999999506719,"NF.ATc1",1
"draw 2 - draw 4",-9.14842105263152,55.3318060326499,82,-0.165337474204859,0.999828867509092,"NF.ATc1",1
"draw 2 - draw 5",51.439271255061,57.6612867658604,82,0.892093710359524,0.899051520844629,"NF.ATc1",1
"draw 3 - draw 4",-9.51749999999997,57.5748802544298,82,-0.165306466256483,0.999828994996064,"NF.ATc1",1
"draw 3 - draw 5",51.0701923076925,59.8170717184646,82,0.853772858491967,0.912684017624417,"NF.ATc1",1
"draw 4 - draw 5",60.5876923076925,60.7043100384154,82,0.998078921733084,0.855496059988301,"NF.ATc1",1
"draw 1 - draw 2",-56.7225877192982,28.5783692651122,82,-1.98480841202314,0.282563412968878,"RECO",1
"draw 1 - draw 3",-43.3791666666667,30.0365480931043,82,-1.44421278144893,0.601217166418385,"RECO",1
"draw 1 - draw 4",-53.8408333333333,30.6313889695414,82,-1.75770133658877,0.405167545613908,"RECO",1
"draw 1 - draw 5",-22.3310897435897,32.0486102854478,82,-0.696788083623381,0.956640033291451,"RECO",1
"draw 2 - draw 3",13.3434210526316,31.5778725395329,82,0.422556048889194,0.993215165375728,"RECO",1
"draw 2 - draw 4",2.8817543859649,32.1442032562165,82,0.0896508264023494,0.999985066551167,"RECO",1
"draw 2 - draw 5",34.3914979757085,33.4974810098032,82,1.02668908046082,0.842324316283296,"RECO",1
"draw 3 - draw 4",-10.4616666666667,33.4472844110432,82,-0.312780748897288,0.997882090712703,"RECO",1
"draw 3 - draw 5",21.0480769230769,34.7498527406719,82,0.605702622113327,0.973819039167198,"RECO",1
"draw 4 - draw 5",31.5097435897436,35.2652808630863,82,0.893506100577417,0.898527241542774,"RECO",1
"draw 1 - draw 2",3.18004385964913,20.0895134345374,82,0.158293722245262,0.999856058693327,"STAB1",1
"draw 1 - draw 3",-3.02916666666666,21.1145580367382,82,-0.143463418054788,0.999902670466703,"STAB1",1
"draw 1 - draw 4",4.94250000000002,21.5327086900431,82,0.229534522160952,0.999372128915072,"STAB1",1
"draw 1 - draw 5",22.0496794871796,22.5289617092932,82,0.978725951586309,0.864074261679595,"STAB1",1
"draw 2 - draw 3",-6.20921052631579,22.1980508660967,82,-0.279718726827462,0.998632383402002,"STAB1",1
"draw 2 - draw 4",1.7624561403509,22.5961599546756,82,0.0779980378916642,0.999991435685188,"STAB1",1
"draw 2 - draw 5",18.8696356275304,23.5474630664501,82,0.801344738254011,0.929476968432116,"STAB1",1
"draw 3 - draw 4",7.97166666666668,23.5121767547714,82,0.339044179099622,0.997100197453196,"STAB1",1
"draw 3 - draw 5",25.0788461538462,24.4278330581359,82,1.02665046441741,0.84234248133956,"STAB1",1
"draw 4 - draw 5",17.1071794871795,24.7901595468773,82,0.690079442805945,0.958103702354101,"STAB1",1
"draw 1 - draw 2",475.382017543863,2562.62303398109,82,0.185506026926382,0.999729741416395,"SUMO3",1
"draw 1 - draw 3",-2303.22291666666,2693.37796326384,82,-0.855142853354165,0.912216393412708,"SUMO3",1
"draw 1 - draw 4",994.348333333338,2746.71735843262,82,0.362013343047699,0.996260129124086,"SUMO3",1
"draw 1 - draw 5",2394.5544871795,2873.79962665792,82,0.833236411114799,0.919517872567861,"SUMO3",1
"draw 2 - draw 3",-2778.60493421053,2831.58856207774,82,-0.981288373396898,0.862954100274883,"SUMO3",1
"draw 2 - draw 4",518.966315789474,2882.37145056103,82,0.180048381928173,0.9997599359759,"SUMO3",1
"draw 2 - draw 5",1919.17246963563,3003.71989807196,82,0.638931902694229,0.968210889022759,"SUMO3",1
"draw 3 - draw 4",3297.57125,2999.21876789842,82,1.09947673217271,0.806314723462847,"SUMO3",1
"draw 3 - draw 5",4697.77740384616,3116.02010018842,82,1.50762102066097,0.560569630331164,"SUMO3",1
"draw 4 - draw 5",1400.20615384616,3162.2385518645,82,0.442789540030299,0.991887920976087,"SUMO3",1
"draw 1 - draw 2",-146.699780701754,199.312189726807,82,-0.736030148998076,0.947415042923735,"LSHR",1
"draw 1 - draw 3",-165.470833333333,209.481867797807,82,-0.789905279501548,0.932856153050923,"LSHR",1
"draw 1 - draw 4",-259.4275,213.630426328977,82,-1.21437523885525,0.743074317348875,"LSHR",1
"draw 1 - draw 5",41.2176282051281,223.514457190935,82,0.184406989700529,0.999736036995806,"LSHR",1
"draw 2 - draw 3",-18.7710526315789,220.231422737325,82,-0.085233307755395,0.999987794814066,"LSHR",1
"draw 2 - draw 4",-112.727719298246,224.181144787755,82,-0.502842107461675,0.986870714181437,"LSHR",1
"draw 2 - draw 5",187.917408906883,233.619218383691,82,0.804374786488034,0.928564856817913,"LSHR",1
"draw 3 - draw 4",-93.956666666667,233.26913563674,82,-0.402782247253582,0.994354541319653,"LSHR",1
"draw 3 - draw 5",206.688461538461,242.353549923598,82,0.852838597180112,0.913002070220575,"LSHR",1
"draw 4 - draw 5",300.645128205128,245.948265450302,82,1.22239174020879,0.738413229523752,"LSHR",1
"draw 1 - draw 2",7.9184210526316,20.272194539738,82,0.390605024883208,0.99498358055239,"PACN3",1
"draw 1 - draw 3",18.575,21.3065602378141,82,0.871797220793707,0.906414468881394,"PACN3",1
"draw 1 - draw 4",-6.90333333333334,21.7285132840308,82,-0.317708498648496,0.997748830865197,"PACN3",1
"draw 1 - draw 5",29.4423076923077,22.7338255870316,82,1.295088131102,0.694956473273636,"PACN3",1
"draw 2 - draw 3",10.6565789473684,22.3999056536072,82,0.475742135353695,0.989345890125414,"PACN3",1
"draw 2 - draw 4",-14.8217543859649,22.8016348900075,82,-0.650030335871238,0.96617278696555,"PACN3",1
"draw 2 - draw 5",21.5238866396761,23.7615885400046,82,0.905826923290033,0.893888298919454,"PACN3",1
"draw 3 - draw 4",-25.4783333333333,23.7259813573185,82,-1.07385793445692,0.819382332662937,"PACN3",1
"draw 3 - draw 5",10.8673076923077,24.6499640497729,82,0.440865052393772,0.992021511817626,"PACN3",1
